,creater_link,name,num_created,num_backed,num_followed
0,https://www.kisskissbankbank.com/en/users/thibault-blaise,Thibault-Blaise,1,1,0
1,https://www.kisskissbankbank.com/en/users/misha-demidjuk,misha-demidjuk,1,1,0
2,https://www.kisskissbankbank.com/en/users/rosalie-charrier,Rosalie Charrier,1,0,0
3,https://www.kisskissbankbank.com/en/users/magierap,Magierap,1,0,0
4,https://www.kisskissbankbank.com/en/users/christophe-beudet,La Compagnie De La Dernière Fin,2,0,0
5,https://www.kisskissbankbank.com/en/users/philippe-lamair,Philippe-Lamair,1,1,1
6,https://www.kisskissbankbank.com/en/users/ines-duhard,Ines-Duhard,1,2,0
7,https://www.kisskissbankbank.com/en/users/mathilde-descot,Mathilde-Descot,1,1,1
8,https://www.kisskissbankbank.com/en/users/victor-delaune,Victor-Delaune,1,1,0
9,https://www.kisskissbankbank.com/en/users/marie-schwimann,Marie-Schwimann,1,1,0
10,https://www.kisskissbankbank.com/en/users/marie-rocher,Marie-Rocher,1,0,0
11,https://www.kisskissbankbank.com/en/users/livsings,LivSings,1,3,1
12,https://www.kisskissbankbank.com/en/users/didier-bizet,didier Bizet,1,3,1
13,https://www.kisskissbankbank.com/en/users/kevin-kragbe,Kevin-Kragbe,1,0,0
14,https://www.kisskissbankbank.com/en/users/mister-freeze--2,Mister Freeze,2,0,0
15,https://www.kisskissbankbank.com/en/users/devoiler-la-mer,Dévoiler la mer,1,1,0
16,https://www.kisskissbankbank.com/en/users/nathalie-bastianelli,Nathalie-Bastianelli,1,2,0
17,https://www.kisskissbankbank.com/en/users/gilbert-derus,Gilbert-Derus,1,1,0
18,https://www.kisskissbankbank.com/en/users/toonysgroove,Tony Paeleman,1,9,0
19,https://www.kisskissbankbank.com/en/users/peter-vandewal,Heuvelsven,1,0,0
20,https://www.kisskissbankbank.com/en/users/david-huin,David-Huin,1,0,0
21,https://www.kisskissbankbank.com/en/users/engue-vic-sailing,enguevicsailing,1,1,0
22,https://www.kisskissbankbank.com/en/users/adelie-martin-wagner,Pisciculture de Fontenelle,1,1,0
23,https://www.kisskissbankbank.com/en/users/steven-monteau-4313f0b8-843f-4aed-a539-4bbca784d2cb,Le Volcan,1,1,0
