,creater_link,name,num_created,num_backed,num_followed
0,https://www.kisskissbankbank.com/en/users/engue-vic-sailing,enguevicsailing,1,1,0
1,https://www.kisskissbankbank.com/en/users/adelie-martin-wagner,Pisciculture de Fontenelle,1,1,0
2,https://www.kisskissbankbank.com/en/users/steven-monteau-4313f0b8-843f-4aed-a539-4bbca784d2cb,Le Volcan,1,1,0
3,https://www.kisskissbankbank.com/en/users/valerie-lucas-399ca103-b417-455e-aa2f-a510af01e378,Valerie-LUCAS,1,0,0
4,https://www.kisskissbankbank.com/en/users/jean-patrick-capdevielle,Jean-Patrick-Capdevielle,1,0,0
5,https://www.kisskissbankbank.com/en/users/vincent-bidal,Vincent-Bidal,1,1,0
6,https://www.kisskissbankbank.com/en/users/emmanuel-olsson,Playschool,1,0,0
7,https://www.kisskissbankbank.com/en/users/yoan-villars,S!CK MAGAZINE,2,0,0
8,https://www.kisskissbankbank.com/en/users/teaser-appat,Teaser-Appât,1,1,0
9,https://www.kisskissbankbank.com/en/users/alex-grimaldi,Alex Grimaldi,1,1,0
10,https://www.kisskissbankbank.com/en/users/j-aime-the-cafe,J'aime Thé Café,1,1,0
11,https://www.kisskissbankbank.com/en/users/jeremy-chevrier,jeremy-chevrier,1,1,0
12,https://www.kisskissbankbank.com/en/users/gabriel--7,Gabriel,1,5,0
13,https://www.kisskissbankbank.com/en/users/2-jours-pour-vivre,2 Jours Pour Vivre,1,0,0
14,https://www.kisskissbankbank.com/en/users/naceo-france,Nacéo-France,1,0,0
15,https://www.kisskissbankbank.com/en/users/mwp,MWP,1,2,0
16,https://www.kisskissbankbank.com/en/users/lfovdl,LFOVDL,5,1,0
17,https://www.kisskissbankbank.com/en/users/tommy-loska,Tommy.Loska,1,2,1
18,https://www.kisskissbankbank.com/en/users/ana-rocha-gaspar,Ana Rocha Gaspar,1,0,0
19,https://www.kisskissbankbank.com/en/users/caroline-emmanuelle,Caroline & Emmanuelle,1,3,0
20,https://www.kisskissbankbank.com/en/users/izap4u,iZap4u,6,3,1
21,https://www.kisskissbankbank.com/en/users/hector-et-max,Hector et Max ,1,1,0
22,https://www.kisskissbankbank.com/en/users/emerys,EmeryS,1,2,0
23,https://www.kisskissbankbank.com/en/users/christelle-capy,Christelle-Capy,2,0,0
24,https://www.kisskissbankbank.com/en/users/sheep-s-ship-comics,Sheep's Ship Comics,1,1,0
25,https://www.kisskissbankbank.com/en/users/benoit-mouvault,Benoît-MOUVAULT,1,2,1
26,https://www.kisskissbankbank.com/en/users/aurelia-prado,Aurélia Prado,1,2,1
